CustomerID,Country,Annual_Income,Spending_Score,Purchase_Frequency
5765,Australia,52170,61,3
5766,UK,58555,81,10
5767,South Africa,29662,14,22
5768,France,119216,45,30
5769,UK,80930,77,1
5770,China,62403,39,27
5771,Canada,51365,66,4
5772,Australia,77188,32,19
5773,France,91060,96,30
5774,India,113633,58,1
5775,France,41673,56,16
5776,Germany,78471,6,19
5777,India,32156,89,20
5778,Japan,72287,67,21
5779,Canada,16645,82,22
5780,Canada,74076,50,18
5781,Canada,109585,38,2
5782,Kenya,90351,3,6
5783,Canada,65151,5,21
5784,Brazil,82384,24,1
5785,Canada,114865,54,19
5786,South Africa,48541,34,27
5787,Canada,87847,39,5
5788,Rwanda,102099,88,29
5789,Canada,95739,100,28
5790,Kenya,65955,92,28
5791,Australia,24290,48,2
5792,Brazil,115354,49,1
5793,Kenya,73942,34,16
5794,USA,97667,80,25
5795,France,45143,100,21
5796,Rwanda,39509,7,2
5797,Rwanda,102780,18,26
5798,France,51741,70,4
5799,India,41898,92,3
5800,Australia,114919,34,23
5801,China,100674,51,17
5802,France,77948,93,15
5803,UK,76768,68,10
5804,China,58262,14,12
5805,Canada,20506,69,12
5806,Canada,35605,89,20
5807,Brazil,93590,8,7
5808,China,43231,15,27
5809,UK,94397,83,10
5810,Brazil,92123,59,29
5811,South Africa,28515,11,5
5812,Kenya,102211,20,20
5813,India,53622,55,20
5814,China,31600,36,11
5815,Australia,42892,82,28
5816,Canada,98279,14,30
5817,Canada,84310,58,2
5818,Germany,36801,38,24
5819,Kenya,52695,89,16
5820,Kenya,43853,80,12
5821,Brazil,19429,82,16
5822,USA,19606,1,4
5823,USA,19478,65,2
5824,Brazil,98816,1,25
5825,Australia,55134,85,30
5826,Japan,84963,60,30
5827,Brazil,85897,25,29
5828,Australia,40475,91,28
5829,India,81177,10,10
5830,Canada,36730,50,13
5831,UK,36113,12,23
5832,Japan,35011,92,19
5833,China,70746,32,15
5834,Rwanda,57853,33,23
5835,Japan,100195,72,1
5836,UK,51818,26,28
5837,Germany,52321,42,17
5838,Kenya,36309,50,20
5839,Canada,33688,61,4
5840,USA,43176,41,20
5841,Australia,83879,57,9
5842,Brazil,82592,2,6
5843,Brazil,99728,99,3
5844,Rwanda,104012,98,22
5845,USA,24416,70,2
5846,Japan,54994,31,18
5847,Canada,81422,23,23
5848,France,23584,76,30
5849,Australia,108302,54,19
5850,South Africa,33830,28,7
5851,India,100825,79,3
5852,UK,92066,19,28
5853,Rwanda,18591,76,28
5854,Japan,108878,48,18
5855,Kenya,36395,2,20
5856,Kenya,69182,11,20
5857,China,31738,44,19
5858,Germany,17631,59,9
5859,Kenya,32905,59,16
5860,Brazil,34056,38,6
5861,Japan,104082,25,21
5862,Germany,50447,21,29
5863,UK,69418,42,12
5864,Brazil,52190,36,28
5865,Brazil,41014,9,6
5866,France,87999,12,13
5867,South Africa,65278,10,27
5868,Japan,16780,59,24
5869,Canada,106643,5,5
5870,Rwanda,74258,33,29
5871,Rwanda,112123,69,13
5872,USA,57192,80,20
5873,USA,74300,63,7
5874,India,119875,29,12
5875,China,105504,18,30
5876,Germany,114129,93,21
5877,Rwanda,58923,6,4
5878,Japan,104196,53,30
5879,Kenya,17395,82,5
5880,Australia,117449,32,16
5881,China,112384,42,27
5882,France,30779,47,4
5883,Kenya,86028,31,8
5884,Brazil,44722,62,16
5885,Canada,22111,56,8
5886,Japan,24984,11,17
5887,Rwanda,112552,26,14
5888,South Africa,108176,92,12
5889,China,87328,27,3
5890,China,41924,83,27
5891,Canada,67703,57,20
5892,Kenya,47577,27,2
5893,India,22711,59,30
5894,Germany,100548,62,13
5895,Kenya,114869,20,21
5896,Germany,116971,3,11
5897,Rwanda,119763,16,24
5898,China,19096,44,12
5899,UK,81555,93,18
5900,China,104848,79,30
5901,Rwanda,90012,30,9
5902,China,23254,40,29
5903,Canada,112955,65,7
5904,Brazil,92120,29,6
5905,Canada,20965,30,24
5906,Japan,92000,32,14
5907,China,92975,10,18
5908,Germany,72987,91,14
5909,Australia,118025,51,5
5910,Germany,47963,8,20
5911,South Africa,108976,51,24
5912,Kenya,18273,36,13
5913,USA,30330,55,1
5914,South Africa,36494,35,12
5915,Rwanda,91422,36,19
5916,India,18212,56,10
5917,France,116059,36,24
5918,Japan,98441,89,5
5919,Japan,102594,84,20
5920,India,16080,61,6
5921,Australia,47675,62,12
5922,France,37007,81,21
5923,Brazil,97641,87,3
5924,China,110815,25,29
5925,France,61815,64,27
5926,Rwanda,98482,60,14
5927,Rwanda,15639,57,21
5928,Australia,78593,95,4
5929,UK,93038,70,17
5930,USA,118494,99,17
5931,France,108899,52,14
5932,France,18736,56,15
5933,Rwanda,31473,63,7
5934,USA,49019,68,4
5935,China,101623,20,17
5936,France,109025,54,6
5937,USA,51820,1,11
5938,USA,99861,90,12
5939,Rwanda,72589,98,15
5940,USA,80807,10,27
5941,Canada,33414,23,12
5942,Australia,39220,51,11
5943,Canada,75531,24,27
5944,UK,57425,13,17
5945,South Africa,24387,29,8
5946,Rwanda,91815,58,12
5947,Brazil,42584,91,29
5948,Canada,59783,95,9
5949,Canada,54809,43,11
5950,South Africa,69327,10,3
5951,Australia,25857,31,7
5952,South Africa,57261,74,29
5953,Rwanda,88588,88,21
5954,Brazil,31995,97,3
5955,India,28580,14,21
5956,USA,33240,99,16
5957,Kenya,98446,34,10
5958,Japan,90752,17,23
5959,Rwanda,119533,21,7
5960,Brazil,61111,96,25
5961,UK,105447,67,24
5962,China,49866,58,20
5963,UK,95974,79,15
5964,USA,88401,8,21
5965,Brazil,97093,96,21
5966,Rwanda,27211,38,10
5967,UK,73985,26,12
5968,Rwanda,48268,64,18
5969,UK,18646,30,28
5970,Rwanda,70371,9,23
5971,South Africa,57816,32,23
5972,India,104460,11,9
5973,India,59112,86,29
5974,Brazil,66048,34,9
5975,USA,69911,18,4
5976,Canada,90446,19,5
5977,Germany,16778,54,7
5978,France,60752,82,26
5979,Japan,99977,37,7
5980,France,85726,82,11
5981,Australia,95840,12,10
5982,Kenya,42289,4,11
5983,India,59788,43,24
5984,Brazil,19747,27,24
5985,France,89822,51,18
5986,USA,15045,5,12
5987,Japan,110278,6,25
5988,France,22758,77,16
5989,Japan,38437,87,27
5990,China,34585,56,4
5991,USA,113759,89,17
5992,Kenya,24854,68,17
5993,Germany,67076,96,21
5994,South Africa,71950,44,23
5995,UK,32349,15,5
5996,Japan,111228,90,13
5997,Kenya,36348,42,3
5998,USA,49296,11,27
5999,Rwanda,116280,73,23
6000,Japan,34455,11,17
6001,Japan,93824,66,11
6002,Canada,69021,27,1
6003,Canada,86923,58,28
6004,South Africa,115825,90,18
6005,Kenya,54293,72,17
6006,USA,114430,21,9
6007,South Africa,103552,21,20
6008,Canada,61116,72,7
6009,Australia,55484,1,5
6010,Germany,45215,58,30
6011,South Africa,96638,13,16
6012,Brazil,18404,73,7
6013,South Africa,52260,92,13
6014,USA,115647,6,13
6015,USA,80642,87,15
6016,Australia,95731,100,23
6017,Rwanda,61009,58,17
6018,India,107689,17,17
6019,India,44605,73,27
6020,Canada,68205,12,19
6021,Brazil,52569,86,10
6022,Canada,20580,52,2
6023,China,20400,76,14
6024,China,54643,70,23
6025,UK,111185,73,3
6026,China,111032,52,7
6027,India,101173,37,25
6028,Rwanda,54015,3,28
6029,Germany,86713,98,11
6030,China,87805,8,17
6031,Canada,29974,10,15
6032,Japan,29037,47,19
6033,USA,99292,41,29
6034,Germany,31167,64,11
6035,Germany,103754,42,15
6036,South Africa,105703,43,15
6037,Canada,58148,9,6
6038,USA,87153,14,15
6039,India,36534,91,29
6040,Germany,105995,96,9
6041,UK,101078,4,5
6042,Canada,71879,2,19
6043,Germany,80839,97,24
6044,Brazil,44756,85,29
6045,Kenya,27683,1,30
6046,South Africa,64485,75,28
6047,USA,113231,65,5
6048,China,26025,46,22
6049,Germany,101426,59,13
6050,Canada,33715,75,18
6051,China,85097,7,20
6052,Kenya,113383,66,17
6053,UK,117067,15,15
6054,China,107943,72,14
6055,Brazil,102116,47,29
6056,India,90705,90,16
6057,Germany,32116,40,4
6058,France,51744,42,17
6059,France,102579,51,20
6060,China,17124,35,14
6061,Australia,119956,41,18
6062,USA,53051,85,6
6063,South Africa,22176,57,22
6064,France,106310,38,8
6065,Australia,79818,72,9
6066,Rwanda,33676,96,24
6067,France,60177,8,1
6068,Australia,105296,74,13
6069,USA,15997,63,3
6070,Japan,74330,87,6
6071,France,58769,4,17
6072,Brazil,117968,48,8
6073,Kenya,93653,52,30
6074,Germany,26231,38,6
6075,Australia,110287,94,16
6076,Kenya,87976,87,1
6077,Germany,100447,5,10
6078,Canada,70965,85,18
6079,Canada,96144,70,22
6080,South Africa,110201,81,26
6081,Kenya,76517,89,14
6082,USA,107693,24,24
6083,Australia,109315,86,5
6084,UK,110504,77,17
6085,Canada,42387,17,14
6086,USA,19090,78,26
6087,Kenya,39945,98,18
6088,Canada,55239,90,4
6089,Canada,18743,83,20
6090,UK,45924,26,23
6091,France,25196,3,2
6092,China,106815,2,7
6093,Kenya,83860,92,7
6094,South Africa,56400,2,7
6095,Japan,100177,22,13
6096,Canada,108018,71,19
6097,Kenya,113530,4,22
6098,Canada,95399,38,28
6099,Brazil,63795,84,6
6100,Rwanda,66553,70,20
6101,Japan,118022,73,17
6102,UK,118976,52,25
6103,Germany,39111,31,18
6104,Australia,78083,26,25
6105,Canada,76600,36,24
6106,China,65022,26,1
6107,Australia,18199,28,27
6108,Japan,65897,5,23
6109,Australia,53038,74,13
6110,France,70038,18,26
6111,Canada,22897,15,19
6112,Australia,79541,57,16
6113,Germany,29892,97,10
6114,Germany,23271,5,13
6115,Canada,118462,37,10
6116,India,39815,86,30
6117,Germany,60612,86,30
6118,Australia,48357,22,14
6119,South Africa,90088,52,9
6120,USA,31267,15,21
6121,Germany,33268,17,11
6122,Kenya,29263,51,3
6123,Japan,85935,45,8
6124,India,110347,63,12
6125,Kenya,74660,28,3
6126,Australia,80527,59,7
6127,UK,78379,86,14
6128,Brazil,109542,21,7
6129,UK,56271,42,7
6130,France,81612,81,14
6131,Kenya,22235,69,12
6132,Brazil,103757,82,1
6133,France,31417,17,27
6134,Brazil,113075,68,5
6135,Brazil,49609,7,28
6136,USA,117785,89,11
6137,China,48902,40,1
6138,Japan,38645,40,23
6139,UK,77873,43,13
6140,Germany,102218,73,29
6141,Australia,79558,83,24
6142,India,77233,51,23
6143,Japan,38401,73,17
6144,France,22771,23,3
6145,USA,56335,95,10
6146,France,89451,32,19
6147,China,94434,31,7
6148,India,82449,17,20
6149,Rwanda,117601,58,28
6150,USA,107604,86,3
6151,France,16942,35,22
6152,China,35388,30,12
6153,Rwanda,98251,64,26
6154,Australia,72042,53,22
6155,Australia,68740,51,10
6156,France,80873,37,21
6157,Japan,62024,90,12
6158,India,38450,6,15
6159,Canada,71965,34,6
6160,Japan,25057,56,19
6161,Australia,108249,96,30
6162,India,23983,25,29
6163,China,34995,13,26
6164,USA,117004,63,5
6165,South Africa,106628,66,25
6166,Kenya,92681,5,20
6167,Brazil,53886,75,27
6168,France,104025,11,2
6169,South Africa,111572,88,21
6170,UK,110149,78,19
6171,India,109020,94,28
6172,Kenya,17673,44,19
6173,Germany,49890,99,4
6174,China,92513,85,28
6175,Canada,38466,69,20
6176,Brazil,107545,2,5
6177,Germany,65406,40,7
6178,Canada,18688,37,4
6179,UK,84284,49,11
6180,Australia,119646,98,23
6181,Japan,28665,75,25
6182,France,117434,36,3
6183,USA,35641,75,5
6184,Canada,47500,73,20
6185,Brazil,50797,70,15
6186,South Africa,99766,34,25
6187,Rwanda,60950,58,21
6188,India,40046,37,26
6189,Australia,117339,96,18
6190,Rwanda,116203,60,16
6191,India,24638,12,16
6192,Brazil,101363,32,10
6193,India,36173,81,1
6194,Canada,28222,4,23
6195,South Africa,65064,33,11
6196,Rwanda,52010,43,17
6197,China,33095,9,24
6198,Rwanda,16439,98,15
6199,India,118917,51,25
6200,Japan,100550,94,7
6201,South Africa,20375,20,25
6202,UK,104023,39,26
6203,USA,106238,23,6
6204,Canada,35600,41,15
6205,Kenya,17466,44,15
6206,Germany,60097,35,7
6207,South Africa,68276,23,3
6208,Kenya,65117,58,14
6209,Kenya,61971,48,30
6210,Kenya,21928,87,9
6211,Brazil,103016,58,3
6212,Australia,70309,57,6
6213,Rwanda,89647,87,20
6214,South Africa,55888,39,9
6215,Canada,110025,28,1
6216,Rwanda,58832,64,9
6217,Rwanda,24404,62,12
6218,China,48639,83,4
6219,Kenya,93118,62,26
6220,Australia,75598,94,16
6221,Japan,81399,85,5
6222,Brazil,42684,88,27
6223,Australia,83591,85,29
6224,India,92722,26,17
6225,Canada,17682,51,30
6226,UK,53046,50,17
6227,Brazil,36832,36,6
6228,France,31997,26,26
6229,Japan,49640,33,29
6230,Kenya,91882,100,15
6231,USA,55491,68,1
6232,Brazil,78043,73,13
6233,China,87725,8,16
6234,Canada,60520,66,2
6235,India,77919,93,29
6236,USA,79442,23,30
6237,USA,36770,70,19
6238,Japan,62498,55,23
6239,Australia,76477,43,2
6240,China,15244,100,21
6241,Australia,47788,21,25
6242,India,110341,22,12
6243,USA,94453,9,12
6244,China,72737,34,26
6245,China,61489,59,8
6246,Germany,86303,26,12
6247,Rwanda,43390,1,24
6248,Canada,25247,100,11
6249,USA,84051,5,2
6250,USA,74719,41,1
6251,China,49678,63,25
6252,Australia,102802,22,26
6253,Rwanda,91286,68,28
6254,USA,44583,48,4
6255,China,23076,66,9
6256,USA,33006,16,27
6257,Rwanda,30051,80,30
6258,China,19314,53,28
6259,Germany,43670,86,27
6260,Canada,115757,65,7
6261,Rwanda,82551,79,28
6262,China,25236,64,22
6263,Rwanda,50568,88,26
6264,South Africa,75314,68,29
6265,Rwanda,106903,63,25
6266,USA,31352,62,10
6267,India,60650,82,20
6268,Canada,25346,81,14
6269,Germany,40156,71,1
6270,Kenya,70904,45,5
6271,China,29035,52,13
6272,India,31108,74,6
6273,China,17853,65,22
6274,Australia,99156,2,28
6275,USA,19176,49,17
6276,Brazil,115459,22,15
6277,Japan,40920,96,7
6278,UK,69850,29,8
6279,Australia,21829,35,28
6280,India,115190,81,21
6281,Australia,119775,76,2
6282,France,105666,24,18
6283,China,88927,94,27
6284,China,99860,30,21
6285,South Africa,55667,84,23
6286,UK,80842,42,7
6287,UK,50843,71,29
6288,France,65808,50,20
6289,USA,45543,71,27
6290,Japan,87780,60,16
6291,Rwanda,21611,30,30
6292,Brazil,103242,12,19
6293,Kenya,99612,49,9
6294,Brazil,61902,95,12
6295,Germany,48043,82,14
6296,South Africa,20271,46,30
6297,Kenya,87867,43,7
6298,Germany,92089,2,2
6299,USA,73745,97,17
6300,Germany,111876,75,11
6301,Germany,77077,98,18
6302,France,74119,80,29
6303,France,26573,54,12
6304,Germany,36409,35,3
6305,Australia,100970,52,21
6306,Kenya,39464,33,14
6307,Canada,57840,85,15
6308,Canada,63785,84,19
6309,Rwanda,35662,72,10
6310,Rwanda,33228,51,9
6311,USA,75721,26,10
6312,Brazil,64223,97,20
6313,South Africa,22386,62,23
6314,UK,21862,61,4
6315,USA,55108,26,19
6316,Germany,106788,37,10
6317,France,90023,30,17
6318,Rwanda,95140,95,30
6319,China,97963,97,12
6320,Australia,42201,11,25
6321,India,83578,53,29
6322,France,64966,41,27
6323,Canada,69774,5,1
6324,South Africa,25386,66,11
6325,Kenya,92228,13,13
6326,France,30225,63,1
6327,Rwanda,31693,82,1
6328,Australia,87197,90,30
6329,Kenya,58021,25,21
6330,Rwanda,33261,44,16
6331,UK,42378,14,7
6332,Germany,101755,69,23
6333,China,26937,59,10
6334,Canada,81330,56,16
6335,Canada,62366,52,1
6336,South Africa,87322,66,22
6337,Japan,117318,68,9
6338,Brazil,55160,12,6
6339,Rwanda,60313,75,15
6340,UK,118657,68,4
6341,Canada,116711,43,15
6342,Brazil,42032,73,10
6343,Canada,106963,74,25
6344,Kenya,32358,91,16
6345,Germany,76710,6,13
6346,Brazil,110326,15,19
6347,Australia,101157,42,29
6348,Rwanda,63821,31,26
6349,Japan,43365,86,20
6350,Germany,28189,53,4
6351,Australia,91749,6,20
6352,China,22248,33,22
6353,UK,19369,29,29
6354,UK,78763,21,16
6355,India,23050,54,11
6356,India,43605,56,15
6357,Rwanda,64616,94,11
6358,Brazil,69479,21,23
6359,Kenya,118719,100,30
6360,UK,95934,55,25
6361,South Africa,55883,58,30
6362,Rwanda,48055,64,11
6363,Brazil,83731,86,3
6364,India,105987,46,24
6365,China,22450,84,24
6366,Canada,17925,22,17
6367,Australia,95051,60,5
6368,Rwanda,65272,11,13
6369,Kenya,20310,47,10
6370,France,46817,31,5
6371,Rwanda,107944,77,12
6372,Brazil,59528,18,8
6373,China,70779,22,24
6374,Australia,99816,56,12
6375,UK,97641,17,16
6376,Canada,99083,38,2
6377,Australia,91310,25,3
6378,Japan,30457,32,18
6379,India,57311,15,17
6380,Australia,18980,13,2
6381,France,35886,58,26
6382,China,92112,90,22
6383,Canada,65877,50,12
6384,South Africa,112427,11,17
6385,Germany,51181,13,6
6386,Australia,48262,97,17
6387,South Africa,15947,50,2
6388,South Africa,15022,38,8
6389,USA,16128,1,14
6390,France,94522,39,6
6391,France,47322,27,9
6392,USA,63929,36,1
6393,Japan,96696,32,5
6394,Germany,24808,41,7
6395,India,110148,15,9
6396,China,67882,31,14
6397,Canada,36725,6,27
6398,China,87534,89,9
6399,Germany,54950,52,4
6400,China,103954,82,29
6401,USA,98576,22,20
6402,France,35557,31,15
6403,China,36825,100,4
6404,Brazil,23998,73,3
6405,South Africa,51080,46,24
6406,Rwanda,72797,67,21
6407,South Africa,30802,97,23
6408,Australia,26167,91,26
6409,Germany,115628,43,22
6410,Japan,57407,1,14
6411,Kenya,28338,44,9
6412,Kenya,91289,57,30
6413,Brazil,86520,9,19
6414,USA,33895,5,6
6415,UK,62910,79,3
6416,USA,80898,9,18
6417,South Africa,18454,45,16
6418,Japan,101540,92,3
6419,Japan,75797,77,2
6420,Brazil,116559,24,2
6421,Australia,98137,74,26
6422,Germany,65637,42,27
6423,Rwanda,20349,22,23
6424,India,54963,60,10
6425,France,90583,86,15
6426,Brazil,22750,37,3
6427,Japan,109929,39,8
6428,Kenya,37463,84,29
6429,UK,89935,74,18
6430,Rwanda,73792,74,27
6431,Canada,28686,90,11
6432,Japan,78528,89,7
6433,Australia,114811,53,19
6434,Australia,37787,28,25
6435,Japan,29776,77,7
6436,Australia,110063,15,25
6437,Brazil,72427,60,2
6438,Japan,119887,60,6
6439,Japan,76086,6,5
6440,Germany,117231,52,14
6441,France,78308,12,18
6442,UK,30797,19,4
6443,Australia,117535,96,4
6444,Germany,20302,75,24
6445,South Africa,78172,97,13
6446,South Africa,53059,2,23
6447,India,15908,55,29
6448,India,75252,15,21
6449,China,95659,64,25
6450,Rwanda,27877,100,1
6451,Brazil,29239,69,20
6452,Brazil,101971,15,5
6453,USA,42313,43,24
6454,UK,115890,74,3
6455,Kenya,57103,17,30
6456,Japan,63408,98,28
6457,Australia,98251,24,21
6458,UK,103771,74,19
6459,China,106665,30,13
6460,South Africa,25534,67,7
6461,South Africa,115110,51,10
6462,USA,58060,60,3
6463,Germany,32189,3,23
6464,UK,101067,5,30
6465,Germany,25967,28,2
6466,India,96991,78,7
6467,South Africa,80563,11,9
6468,Australia,23660,72,28
6469,China,105875,72,21
6470,Japan,54823,76,12
6471,Kenya,70842,15,22
6472,South Africa,24616,83,29
6473,Australia,90976,48,10
6474,Kenya,117136,46,27
6475,Kenya,63738,28,19
6476,Rwanda,28107,7,13
6477,France,76404,71,10
6478,Brazil,109182,94,5
6479,China,106787,82,29
6480,UK,30954,88,15
6481,Australia,31943,6,21
6482,South Africa,55725,58,3
6483,South Africa,60434,68,8
6484,South Africa,100751,55,6
6485,Canada,25110,67,29
6486,Brazil,102091,49,19
6487,Brazil,31462,51,17
6488,Canada,94232,59,10
6489,Kenya,69081,6,1
6490,Kenya,67799,90,13
6491,Rwanda,81567,51,27
6492,South Africa,104301,38,10
6493,USA,66224,11,12
6494,Rwanda,71063,52,2
6495,USA,70240,93,10
6496,Canada,96352,20,21
6497,France,32868,10,23
6498,India,90973,26,1
6499,Canada,95989,48,1
6500,India,37222,91,20
6501,Australia,94794,14,29
6502,France,78924,100,26
6503,Kenya,114854,59,15
6504,China,93513,12,22
6505,Rwanda,69649,23,25
6506,Kenya,117986,85,1
6507,India,98749,72,27
6508,Brazil,117055,39,26
6509,Australia,25223,9,21
6510,Brazil,63166,88,9
6511,Rwanda,54369,95,24
6512,France,101379,25,7
6513,Kenya,84392,17,16
6514,Rwanda,74526,42,16
6515,India,27661,29,13
6516,Rwanda,30591,60,10
6517,Germany,86718,67,18
6518,France,70235,85,9
6519,France,22970,57,12
6520,Germany,62922,72,29
6521,Rwanda,115398,14,24
6522,Australia,45755,39,13
6523,India,34416,16,11
6524,India,28672,18,15
6525,South Africa,98468,95,10
6526,Brazil,61996,75,10
6527,France,89095,20,9
6528,Rwanda,15064,46,25
6529,France,83835,45,25
6530,Japan,85385,4,3
6531,China,20639,84,23
6532,France,26055,95,16
6533,UK,74220,20,12
6534,China,102594,11,17
6535,UK,44427,65,25
6536,India,97516,18,30
6537,China,79666,39,15
6538,France,79274,44,25
6539,Rwanda,25866,97,3
6540,Germany,18889,100,5
6541,Brazil,63226,18,28
6542,UK,46335,47,13
6543,Rwanda,65547,31,24
6544,South Africa,41162,99,6
6545,China,104449,39,26
6546,Rwanda,39687,38,26
6547,France,113756,79,9
6548,China,25995,47,30
6549,France,71488,70,29
6550,France,17631,8,19
6551,France,49954,86,28
6552,Japan,20967,65,7
6553,Brazil,103294,13,13
6554,Germany,102278,55,22
6555,Germany,79471,88,30
6556,China,52116,85,5
6557,China,107116,43,16
6558,France,49227,4,4
6559,Japan,16942,71,5
6560,France,62664,60,29
6561,Japan,43069,12,20
6562,France,102342,59,19
6563,UK,29407,77,23
6564,UK,74201,54,6
6565,India,95093,44,4
6566,France,69348,16,25
6567,Brazil,96981,6,1
6568,South Africa,32878,14,17
6569,India,98100,58,9
6570,China,93629,31,16
6571,Australia,70420,100,23
6572,France,116092,41,2
6573,Rwanda,106987,35,11
6574,Kenya,58168,10,26
6575,UK,69862,81,5
6576,Rwanda,104622,30,13
6577,Australia,97025,44,20
6578,Japan,43004,55,17
6579,Australia,35471,71,28
6580,Brazil,106820,18,29
6581,France,75167,83,25
6582,Germany,117229,79,15
6583,Australia,98828,86,22
6584,Germany,80308,39,27
6585,Japan,98969,42,29
6586,India,29568,54,30
6587,Rwanda,24466,30,12
6588,Germany,106057,20,6
6589,India,72324,96,20
6590,UK,117208,42,13
6591,South Africa,30467,89,18
6592,France,112555,87,24
6593,Australia,90955,5,15
6594,UK,67948,50,15
6595,UK,31676,41,8
6596,Kenya,109791,94,19
6597,Canada,46514,39,23
6598,USA,37650,57,14
6599,Brazil,103290,91,7
6600,India,92701,57,14
6601,South Africa,25683,37,5
6602,Canada,113092,7,15
6603,USA,74819,5,21
6604,South Africa,95978,79,15
6605,Brazil,19860,51,24
6606,India,18729,8,4
6607,France,46351,56,1
6608,Brazil,77744,73,17
6609,Australia,39346,11,25
6610,UK,89155,22,20
6611,Kenya,91700,98,1
6612,USA,119414,99,16
6613,USA,21955,77,13
6614,South Africa,80642,11,18
6615,Kenya,85290,60,10
6616,USA,59293,96,23
6617,Kenya,76336,15,18
6618,India,36662,38,17
6619,Australia,21408,1,26
6620,Brazil,55403,46,30
6621,UK,16225,88,9
6622,Australia,27196,43,14
6623,Canada,84786,22,21
6624,France,30372,3,30
6625,Kenya,32279,14,13
6626,Germany,110729,2,20
6627,Australia,69240,61,20
6628,South Africa,107404,32,14
6629,Canada,53187,38,11
6630,UK,63481,97,13
6631,South Africa,43475,46,17
6632,South Africa,59552,42,3
6633,Rwanda,82969,6,29
6634,Germany,91534,41,1
6635,Kenya,111669,25,21
6636,Germany,114605,98,5
6637,Australia,21858,11,25
6638,South Africa,89486,41,13
6639,USA,89474,71,24
6640,China,40168,57,5
6641,UK,47099,46,5
